gene_id,module,Connectivity.kTotal,Connectivity.kWithin,gene_name,gene_biotype,chromosome,length,entrezgene
ENSG00000113448,grey,14.44387055445187,NA,PDE4D,protein_coding,5,1553083,5144
ENSG00000113532,grey,18.680267312342604,NA,ST8SIA4,protein_coding,5,96332,7903
ENSG00000113552,grey,172.28151235346397,NA,GNPDA1,protein_coding,5,21293,10007
ENSG00000113555,grey,64.6576202082332,NA,PCDH12,protein_coding,5,26155,51294
ENSG00000113578,grey,1.2324534728120855,NA,FGF1,protein_coding,5,105875,2246
ENSG00000113594,grey,4.825099669620782,NA,LIFR,protein_coding,5,133392,3977
ENSG00000113645,grey,36.844928700791996,NA,WWC1,protein_coding,5,180653,23286
ENSG00000113658,grey,60.198674127656666,NA,SMAD5,protein_coding,5,55902,4090
ENSG00000113732,grey,212.2585748814675,NA,ATP6V0E1,protein_coding,5,51689,8992
ENSG00000113739,grey,13.538695992558498,NA,STC2,protein_coding,5,14791,8614
ENSG00000113749,grey,34.32157520634513,NA,HRH2,protein_coding,5,28213,3274
ENSG00000113811,grey,91.74980285743572,NA,SELK,protein_coding,3,7579,NA
ENSG00000113916,grey,22.22586263717481,NA,BCL6,protein_coding,3,24351,604
ENSG00000114019,grey,180.4989978239553,NA,AMOTL2,protein_coding,3,19606,51421
ENSG00000114126,grey,6.666071864282774,NA,TFDP2,protein_coding,3,205110,7029
ENSG00000114251,grey,15.956613097323586,NA,WNT5A,protein_coding,3,24231,7474
ENSG00000114268,grey,108.91078818153807,NA,PFKFB4,protein_coding,3,44332,5210
ENSG00000114378,grey,3.973387382878234,NA,HYAL1,protein_coding,3,12493,3373
ENSG00000114405,grey,11.991110542111862,NA,C3orf14,protein_coding,3,17241,NA
ENSG00000114423,grey,2.4755852759800847,NA,CBLB,protein_coding,3,214092,868
ENSG00000114450,grey,103.84702859541025,NA,GNB4,protein_coding,3,52389,59345
ENSG00000114473,grey,1.7929706899064572,NA,IQCG,protein_coding,3,71068,84223
ENSG00000114529,grey,10.437447654454214,NA,C3orf52,protein_coding,3,44670,79669
ENSG00000114541,grey,15.98682693242094,NA,FRMD4B,protein_coding,3,372594,23150
ENSG00000114544,grey,269.9162827857109,NA,SLC41A3,protein_coding,3,95207,54946
ENSG00000114554,grey,27.1021494680365,NA,PLXNA1,protein_coding,3,48799,5361
ENSG00000114573,grey,237.8665275427107,NA,ATP6V1A,protein_coding,3,65038,523
ENSG00000114626,grey,22.996628219484286,NA,ABTB1,protein_coding,3,7991,80325
ENSG00000114650,grey,191.89220013129784,NA,SCAP,protein_coding,3,63414,22937
ENSG00000114670,grey,7.985219946169105,NA,NEK11,protein_coding,3,323616,79858
ENSG00000114698,grey,92.92593846142393,NA,PLSCR4,protein_coding,3,58841,57088
ENSG00000114735,grey,35.5242320230423,NA,HEMK1,protein_coding,3,15784,51409
ENSG00000114738,grey,323.36098651964664,NA,MAPKAPK3,protein_coding,3,37770,7867
ENSG00000114767,grey,69.61380529633495,NA,RRP9,protein_coding,3,8512,9136
ENSG00000114770,grey,154.77312354678224,NA,ABCC5,protein_coding,3,98082,10057
ENSG00000114790,grey,24.946619004468925,NA,ARHGEF26,protein_coding,3,136825,26084
ENSG00000114812,grey,12.01984854246345,NA,VIPR1,protein_coding,3,48269,7433
ENSG00000114841,grey,131.46882062083992,NA,DNAH1,protein_coding,3,84173,25981
ENSG00000114861,grey,74.19880657890067,NA,FOXP1,protein_coding,3,629297,27086
ENSG00000114902,grey,249.62555105278247,NA,SPCS1,protein_coding,3,3212,28972
ENSG00000114923,grey,6.0443558431529,NA,SLC4A3,protein_coding,2,14654,6508
ENSG00000114942,grey,181.7960898134982,NA,EEF1B2,protein_coding,2,3344,1933
ENSG00000114956,grey,290.1400328109454,NA,DGUOK,protein_coding,2,32136,1716
ENSG00000114988,grey,142.87737608352325,NA,LMAN2L,protein_coding,2,34136,81562
ENSG00000114993,grey,65.99418833153847,NA,RTKN,protein_coding,2,16587,6242
ENSG00000114999,grey,64.86439765439604,NA,TTL,protein_coding,2,59586,150465
ENSG00000115041,grey,9.205119863703137,NA,KCNIP3,protein_coding,2,88774,30818
ENSG00000115053,grey,30.162328429496778,NA,NCL,protein_coding,2,30111,4691
ENSG00000115073,grey,209.51010964516556,NA,ACTR1B,protein_coding,2,8140,10120
ENSG00000115107,grey,20.43716375897561,NA,STEAP3,protein_coding,2,41845,55240
ENSG00000115129,grey,59.62127693458781,NA,TP53I3,protein_coding,2,8429,9540
ENSG00000115170,grey,4.493769693688313,NA,ACVR1,protein_coding,2,139417,90
ENSG00000115183,grey,154.07196998499808,NA,TANC1,protein_coding,2,264025,85461
ENSG00000115232,grey,78.46444255434974,NA,ITGA4,protein_coding,2,78986,3676
ENSG00000115252,grey,4.086345833084974,NA,PDE1A,protein_coding,2,383157,5136
ENSG00000115267,grey,7.324465104125034,NA,IFIH1,protein_coding,2,51625,64135
ENSG00000115268,grey,341.454988274026,NA,RPS15,protein_coding,19,2226,6209
ENSG00000115274,grey,61.38149319446959,NA,INO80B,protein_coding,2,5862,83444
ENSG00000115286,grey,69.99914189995269,NA,NDUFS7,protein_coding,19,12058,374291
ENSG00000115290,grey,204.99577085340746,NA,GRB14,protein_coding,2,129037,2888
ENSG00000115295,grey,37.78000035539665,NA,CLIP4,protein_coding,2,91939,79745
ENSG00000115306,grey,48.556758959865995,NA,SPTBN1,protein_coding,2,213391,6711
ENSG00000115307,grey,128.8217433965472,NA,AUP1,protein_coding,2,3295,550
ENSG00000115350,grey,125.66074053592632,NA,POLE4,protein_coding,2,11637,56655
ENSG00000115355,grey,468.6492890143775,NA,CCDC88A,protein_coding,2,132080,55704
ENSG00000115361,grey,19.964306327514,NA,ACADL,protein_coding,2,37553,33
ENSG00000115368,grey,350.03551025237505,NA,WDR75,protein_coding,2,34133,84128
ENSG00000115419,grey,95.15071699384337,NA,GLS,protein_coding,2,84726,2744
ENSG00000115461,grey,14.81912990165132,NA,IGFBP5,protein_coding,2,23421,3488
ENSG00000115504,grey,159.62863031628555,NA,EHBP1,protein_coding,2,372637,23301
ENSG00000115548,grey,17.694229829931945,NA,KDM3A,protein_coding,2,52070,55818
ENSG00000115602,grey,5.68656767354796,NA,IL1RL1,protein_coding,2,40536,9173
ENSG00000115604,grey,30.219425029035126,NA,IL18R1,protein_coding,2,87230,8809
ENSG00000115648,grey,1.783889126111084,NA,MLPH,protein_coding,2,69891,79083
ENSG00000115652,grey,45.18477514924555,NA,UXS1,protein_coding,2,101037,80146
ENSG00000115738,grey,8.015082299424193,NA,ID2,protein_coding,2,5609,3398
ENSG00000115750,grey,14.630012713726043,NA,TAF1B,protein_coding,2,91063,9014
ENSG00000115756,grey,62.895930071786644,NA,HPCAL1,protein_coding,2,124729,3241
ENSG00000115762,grey,271.0111321705187,NA,PLEKHB2,protein_coding,2,248863,55041
ENSG00000115816,grey,144.7241756251442,NA,CEBPZ,protein_coding,2,30102,10153
ENSG00000115825,grey,19.628253383951876,NA,PRKD3,protein_coding,2,74307,23683
ENSG00000115841,grey,182.24621881542004,NA,RMDN2,protein_coding,2,143956,151393
ENSG00000115896,grey,174.18799704663192,NA,PLCL1,protein_coding,2,767880,5334
ENSG00000115902,grey,10.313093770566173,NA,SLC1A4,protein_coding,2,35389,6509
ENSG00000115904,grey,376.1670668324527,NA,SOS1,protein_coding,2,142950,6654
ENSG00000115944,grey,247.27667003681248,NA,COX7A2L,protein_coding,2,91543,9167
ENSG00000115977,grey,124.18758254544082,NA,AAK1,protein_coding,2,212950,22848
ENSG00000116039,grey,33.14779298088875,NA,ATP6V1B1,protein_coding,2,29525,525
ENSG00000116044,grey,15.47522674999447,NA,NFE2L2,protein_coding,2,165103,4780
ENSG00000116096,grey,13.749970913817345,NA,SPR,protein_coding,2,4799,6697
ENSG00000116106,grey,35.99130215659139,NA,EPHA4,protein_coding,2,156176,2043
ENSG00000116117,grey,117.02867556865299,NA,PARD3B,protein_coding,2,1074371,117583
ENSG00000116127,grey,181.7662796305025,NA,ALMS1,protein_coding,2,225035,7840
ENSG00000116132,grey,5.9251598268202805,NA,PRRX1,protein_coding,1,76692,5396
ENSG00000116133,grey,172.43616853735904,NA,DHCR24,protein_coding,1,37586,1718
ENSG00000116141,grey,75.08376393308488,NA,MARK1,protein_coding,1,136236,4139
ENSG00000116151,grey,21.222645031950403,NA,MORN1,protein_coding,1,70455,79906
ENSG00000116157,grey,23.142994835352543,NA,GPX7,protein_coding,1,6680,2882
ENSG00000116191,grey,105.54255923555185,NA,RALGPS2,protein_coding,1,194939,55103
ENSG00000116194,grey,39.146456832580355,NA,ANGPTL1,protein_coding,1,21348,9068
ENSG00000116260,grey,80.93897570300128,NA,QSOX1,protein_coding,1,49197,5768
ENSG00000116273,grey,163.21680725318,NA,PHF13,protein_coding,1,10349,148479
ENSG00000116337,grey,96.26978013715329,NA,AMPD2,protein_coding,1,15948,271
ENSG00000116396,grey,0.8360407237614571,NA,KCNC4,protein_coding,1,71758,3749
ENSG00000116473,grey,29.47456803614066,NA,RAP1A,protein_coding,1,174474,5906
ENSG00000116525,grey,93.24951154893802,NA,TRIM62,protein_coding,1,36658,55223
ENSG00000116539,grey,171.93909960105862,NA,ASH1L,protein_coding,1,227540,55870
ENSG00000116574,grey,8.40928806420939,NA,RHOU,protein_coding,1,11593,58480
ENSG00000116663,grey,2.6519170662052427,NA,FBXO6,protein_coding,1,10231,26270
ENSG00000116667,grey,2.5160755778545116,NA,C1orf21,protein_coding,1,241963,81563
ENSG00000116670,grey,119.49993560351393,NA,MAD2L2,protein_coding,1,17171,10459
ENSG00000116675,grey,5.251478032294812,NA,DNAJC6,protein_coding,1,167651,9829
ENSG00000116678,grey,1.672844048165755,NA,LEPR,protein_coding,1,220995,3953
ENSG00000116679,grey,1.130511726249281,NA,IVNS1ABP,protein_coding,1,20942,10625
ENSG00000116691,grey,127.10856554451902,NA,MIIP,protein_coding,1,12580,60672
ENSG00000116698,grey,66.0100090146528,NA,SMG7,protein_coding,1,126031,9887
ENSG00000116711,grey,9.768979135034087,NA,PLA2G4A,protein_coding,1,160029,5321
ENSG00000116731,grey,113.38498680146763,NA,PRDM2,protein_coding,1,124882,7799
ENSG00000116741,grey,19.715399113967532,NA,RGS2,protein_coding,1,3235,5997
ENSG00000116786,grey,340.0976769816328,NA,PLEKHM2,protein_coding,1,50438,23207
ENSG00000116815,grey,48.5748858029366,NA,CD58,protein_coding,1,56505,965
ENSG00000116852,grey,25.558454319761633,NA,KIF21B,protein_coding,1,54309,23046
ENSG00000116857,grey,154.9153777378616,NA,TMEM9,protein_coding,1,36803,252839
ENSG00000116883,grey,182.9052963091082,NA,RP11-268J15.5,protein_coding,1,5488,NA
ENSG00000116898,grey,115.23150746497588,NA,MRPS15,protein_coding,1,8720,64960
ENSG00000116906,grey,11.679232617046528,NA,GNPAT,protein_coding,1,36767,8443
ENSG00000116954,grey,18.156688074923842,NA,RRAGC,protein_coding,1,21626,64121
ENSG00000116962,grey,35.41684791832773,NA,NID1,protein_coding,1,89333,4811
ENSG00000116990,grey,4.941595998977476,NA,MYCL,protein_coding,1,6831,4610
ENSG00000116991,grey,132.1766177215704,NA,SIPA1L2,protein_coding,1,163594,57568
ENSG00000117016,grey,3.396448315555908,NA,RIMS3,protein_coding,1,44979,9783
ENSG00000117090,grey,10.87085686946484,NA,SLAMF1,protein_coding,1,39196,6504
ENSG00000117114,grey,125.0631397531934,NA,LPHN2,protein_coding,1,686276,NA
ENSG00000117154,grey,4.479362253364332,NA,IGSF21,protein_coding,1,270738,84966
ENSG00000117155,grey,19.212331459894063,NA,SSX2IP,protein_coding,1,47097,117178
ENSG00000117174,grey,389.44695357331494,NA,ZNHIT6,protein_coding,1,59011,54680
ENSG00000117226,grey,2.7601113954102714,NA,GBP3,protein_coding,1,16229,2635
ENSG00000117228,grey,7.219536101357965,NA,GBP1,protein_coding,1,13042,2633
ENSG00000117245,grey,30.31099235200468,NA,KIF17,protein_coding,1,54004,57576
ENSG00000117262,grey,70.23293039136564,NA,GPR89A,protein_coding,1,62693,653519
ENSG00000117289,grey,6.8629145683383275,NA,TXNIP,protein_coding,1,4167,10628
ENSG00000117318,grey,214.4080642088124,NA,ID3,protein_coding,1,1877,3399
ENSG00000117360,grey,140.3106948901675,NA,PRPF3,protein_coding,1,31747,9129
ENSG00000117385,grey,44.63135396879689,NA,LEPRE1,protein_coding,1,20750,NA
ENSG00000117411,grey,98.02231636075871,NA,B4GALT2,protein_coding,1,12226,8704
ENSG00000117450,grey,366.0549696544721,NA,PRDX1,protein_coding,1,12012,5052
ENSG00000117461,grey,15.1137445811436,NA,PIK3R3,protein_coding,1,136349,8503
ENSG00000117480,grey,68.41166830814737,NA,FAAH,protein_coding,1,19584,2166
ENSG00000117519,grey,3.4834780710142157,NA,CNN3,protein_coding,1,30328,1266
ENSG00000117525,grey,32.95388877648634,NA,F3,protein_coding,1,12576,2152
ENSG00000117595,grey,317.6286699665839,NA,IRF6,protein_coding,1,20430,3664
ENSG00000117600,grey,2.893811612268483,NA,LPPR4,protein_coding,1,45638,NA
ENSG00000117616,grey,159.82994309021717,NA,C1orf63,protein_coding,1,95977,NA
ENSG00000117632,grey,9.044761346413946,NA,STMN1,protein_coding,1,22811,3925
ENSG00000117676,grey,135.32600869796264,NA,RPS6KA1,protein_coding,1,45270,6195
ENSG00000117707,grey,39.400013654480496,NA,PROX1,protein_coding,1,58072,5629
ENSG00000117713,grey,63.82821867910798,NA,ARID1A,protein_coding,1,86072,8289
ENSG00000117748,grey,50.95583174154753,NA,RPA2,protein_coding,1,23223,6118
ENSG00000117791,grey,26.801910123912677,NA,MARC2,protein_coding,1,36584,NA
ENSG00000118004,grey,3.2267108097505712,NA,COLEC11,protein_coding,2,49623,78989
ENSG00000118058,grey,234.27585549759465,NA,KMT2A,protein_coding,11,90335,4297
ENSG00000118194,grey,31.48233637588202,NA,TNNT2,protein_coding,1,18755,7139
ENSG00000118242,grey,108.56184573598966,NA,MREG,protein_coding,2,89607,55686
ENSG00000118260,grey,358.50358105649445,NA,CREB1,protein_coding,2,73695,1385
ENSG00000118263,grey,188.70453885886428,NA,KLF7,protein_coding,2,93131,8609
ENSG00000118276,grey,108.46583322587489,NA,B4GALT6,protein_coding,18,63590,9331
ENSG00000118292,grey,18.7823897430289,NA,C1orf54,protein_coding,1,12728,79630
ENSG00000118402,grey,5.5006081333870895,NA,ELOVL4,protein_coding,6,32769,6785
ENSG00000118407,grey,40.73334174207547,NA,FILIP1,protein_coding,6,201880,27145
ENSG00000118418,grey,5.942446742761235,NA,HMGN3,protein_coding,6,33445,9324
ENSG00000118420,grey,185.1163081113514,NA,UBE3D,protein_coding,6,173444,90025
ENSG00000118495,grey,245.51963031360654,NA,PLAGL1,protein_coding,6,124299,5325
ENSG00000118503,grey,1.0613944863546658,NA,TNFAIP3,protein_coding,6,16099,7128
ENSG00000118507,grey,14.057916490477435,NA,AKAP7,protein_coding,6,147870,9465
ENSG00000118508,grey,98.72056615117371,NA,RAB32,protein_coding,6,11273,10981
ENSG00000118523,grey,26.325010772697585,NA,CTGF,protein_coding,6,3198,NA
ENSG00000118526,grey,4.681259274672597,NA,TCF21,protein_coding,6,6416,6943
ENSG00000118596,grey,53.42810867627755,NA,SLC16A7,protein_coding,12,186548,9194
ENSG00000118689,grey,8.505475834825381,NA,FOXO3,protein_coding,6,124940,2309
ENSG00000118777,grey,19.265766556421248,NA,ABCG2,protein_coding,4,141059,9429
ENSG00000118785,grey,2.4289791209529863,NA,SPP1,protein_coding,4,7744,6696
ENSG00000118804,grey,58.12704463876585,NA,FAM47E-STBD1,protein_coding,4,59867,100631383
ENSG00000118849,grey,0.9710048882842104,NA,RARRES1,protein_coding,3,35805,5918
ENSG00000118898,grey,10.524632929044712,NA,PPL,protein_coding,16,78235,5493
ENSG00000118939,grey,19.655498541481265,NA,UCHL3,protein_coding,13,56467,7347
ENSG00000118946,grey,1.7464878807477708,NA,PCDH17,protein_coding,13,97502,27253
ENSG00000118965,grey,268.95794799630085,NA,WDR35,protein_coding,2,79872,57539
ENSG00000119042,grey,60.38252084370204,NA,SATB2,protein_coding,2,201767,23314
ENSG00000119048,grey,2.990238366305877,NA,UBE2B,protein_coding,5,20814,7320
ENSG00000119121,grey,108.10631000182956,NA,TRPM6,protein_coding,9,165600,140803
ENSG00000119138,grey,21.464946332523976,NA,KLF9,protein_coding,9,30038,687
ENSG00000119242,grey,85.49838765003842,NA,CCDC92,protein_coding,12,54172,80212
ENSG00000119280,grey,13.305831769811729,NA,C1orf198,protein_coding,1,32471,84886
ENSG00000119328,grey,149.28126126326427,NA,FAM206A,protein_coding,9,16564,NA
ENSG00000119403,grey,39.395352280929636,NA,PHF19,protein_coding,9,21630,26147
ENSG00000119411,grey,29.55507246709665,NA,BSPRY,protein_coding,9,21693,54836
ENSG00000119471,grey,13.952811148867818,NA,HSDL2,protein_coding,9,92474,84263
ENSG00000119508,grey,2.373106748901875,NA,NR4A3,protein_coding,9,45037,8013
ENSG00000119574,grey,91.06335552112243,NA,ZBTB45,protein_coding,19,25382,84878
ENSG00000119596,grey,345.81863403766107,NA,YLPM1,protein_coding,14,92176,56252
ENSG00000119632,grey,65.64371824380969,NA,IFI27L2,protein_coding,14,2475,83982
ENSG00000119636,grey,104.06176119438982,NA,CCDC176,protein_coding,14,63511,NA
ENSG00000119640,grey,6.048405794069959,NA,ACYP1,protein_coding,14,16263,97
ENSG00000119655,grey,148.7739972241606,NA,NPC2,protein_coding,14,17986,10577
ENSG00000119669,grey,199.11955228470433,NA,IRF2BPL,protein_coding,14,4147,64207
ENSG00000119673,grey,182.31332930871852,NA,ACOT2,protein_coding,14,8034,10965
ENSG00000119685,grey,231.59671878067655,NA,TTLL5,protein_coding,14,321454,23093
ENSG00000119686,grey,167.06983870403545,NA,FLVCR2,protein_coding,14,84598,55640
ENSG00000119689,grey,147.9577333781801,NA,DLST,protein_coding,14,21855,1743
ENSG00000119711,grey,73.0596067348754,NA,ALDH6A1,protein_coding,14,27644,4329
ENSG00000119718,grey,221.97604991500336,NA,EIF2B2,protein_coding,14,6679,8892
ENSG00000119725,grey,412.7535491543547,NA,ZNF410,protein_coding,14,45895,57862
ENSG00000119771,grey,1.9225629969231584,NA,KLHL29,protein_coding,2,323394,114818
ENSG00000119772,grey,12.067778948622397,NA,DNMT3A,protein_coding,2,109615,1788
ENSG00000119777,grey,248.13756954737406,NA,TMEM214,protein_coding,2,8786,54867
ENSG00000119888,grey,2.1921758103609776,NA,EPCAM,protein_coding,2,42444,4072
ENSG00000119899,grey,18.625280749386892,NA,SLC17A5,protein_coding,6,60777,26503
ENSG00000119900,grey,51.48555099512674,NA,OGFRL1,protein_coding,6,20148,79627
ENSG00000119922,grey,4.097652060193827,NA,IFIT2,protein_coding,10,7322,3433
ENSG00000119943,grey,28.455810393563173,NA,PYROXD2,protein_coding,10,31620,84795
ENSG00000119979,grey,29.518914410539697,NA,FAM45A,protein_coding,10,33899,NA
ENSG00000119986,grey,211.50788667494228,NA,AVPI1,protein_coding,10,9900,60370
ENSG00000120051,grey,15.583540602594383,NA,CCDC147,protein_coding,10,101327,NA
ENSG00000120053,grey,101.92747838633987,NA,GOT1,protein_coding,10,33755,2805
ENSG00000120071,grey,1.9905140227950149,NA,KANSL1,protein_coding,17,195452,284058
ENSG00000120129,grey,37.3192888462286,NA,DUSP1,protein_coding,5,3106,1843
ENSG00000120149,grey,78.57381981237802,NA,MSX2,protein_coding,5,6361,4488
ENSG00000120156,grey,19.234757458425406,NA,TEK,protein_coding,9,121035,7010
ENSG00000120211,grey,124.50257441520135,NA,INSL4,protein_coding,9,3886,3641
ENSG00000120254,grey,6.656729441016342,NA,MTHFD1L,protein_coding,6,236339,25902
ENSG00000120262,grey,25.569112506247237,NA,CCDC170,protein_coding,6,127164,80129
ENSG00000120278,grey,3.285490713487313,NA,PLEKHG1,protein_coding,6,243801,57480
ENSG00000120279,grey,57.463768253206396,NA,MYCT1,protein_coding,6,26673,80177
ENSG00000120280,grey,40.05163987608775,NA,CXorf21,protein_coding,X,19021,NA
ENSG00000120306,grey,134.861378492844,NA,CYSTM1,protein_coding,5,107411,84418
ENSG00000120318,grey,11.171736648002792,NA,ARAP3,protein_coding,5,28821,64411
ENSG00000120327,grey,142.2567454763735,NA,PCDHB14,protein_coding,5,2928,56122
ENSG00000120457,grey,27.442393032951532,NA,KCNJ5,protein_coding,11,29680,3762
ENSG00000120549,grey,25.31976437029443,NA,KIAA1217,protein_coding,10,853098,56243
ENSG00000120586,grey,0.5987089868319766,NA,MRC1,protein_coding,10,101740,4360
ENSG00000120675,grey,1.4483794885980572,NA,DNAJC15,protein_coding,13,85707,29103
ENSG00000120693,grey,31.968501361597262,NA,SMAD9,protein_coding,13,75935,4093
ENSG00000120694,grey,11.58016751049107,NA,HSPH1,protein_coding,13,25764,10808
ENSG00000120725,grey,192.98193521385872,NA,SIL1,protein_coding,5,346838,64374
ENSG00000120738,grey,17.348392235913185,NA,EGR1,protein_coding,5,3826,1958
ENSG00000120742,grey,173.04154634633957,NA,SERP1,protein_coding,3,61235,27230
ENSG00000120756,grey,3.923283423889248,NA,PLS1,protein_coding,3,117278,5357
ENSG00000120784,grey,46.752840518264584,NA,ZFP30,protein_coding,19,78589,22835
ENSG00000120798,grey,269.9846266418698,NA,NR2C1,protein_coding,12,53475,7181
ENSG00000120800,grey,79.33574211339449,NA,UTP20,protein_coding,12,106508,27340
ENSG00000120802,grey,275.6697607671093,NA,TMPO,protein_coding,12,34868,7112
ENSG00000120820,grey,10.336351141896419,NA,GLT8D2,protein_coding,12,75200,83468
ENSG00000120832,grey,110.8329463103397,NA,MTERFD3,protein_coding,12,9876,NA
ENSG00000120833,grey,24.513476363545344,NA,SOCS2,protein_coding,12,13674,8835
ENSG00000120875,grey,93.39062904502228,NA,DUSP4,protein_coding,8,17605,1846
ENSG00000120889,grey,5.7749515557445115,NA,TNFRSF10B,protein_coding,8,49047,8795
